image_name,food_ID,image_area,volume,mass
IMG_20231219_125930_jpg.rf.b0b8ee19577da4c92d559dbfe1aee641,7,35260,152319.47804650044,
IMG_20231219_125930_jpg.rf.b0b8ee19577da4c92d559dbfe1aee641,3,47275,224854.49437734822,
IMG_20231219_125942_jpg.rf.bb530e00d5fed9eba0d5140c6600dd39,7,35260,151263.73687241494,
IMG_20231219_125942_jpg.rf.bb530e00d5fed9eba0d5140c6600dd39,3,47275,195158.36330632368,
IMG_20231219_130021_jpg.rf.92a98842abe5b8c8559fede9187f9779,7,27628,175366.64500036128,
IMG_20231219_130044_jpg.rf.d4b45f78109350da59c9e6b9ee27f162,7,27628,113377.46553252974,
IMG_20231220_180014_jpg.rf.ae6e76eaa702fda792855d37ff5c7aac,0,24328,162790.64801097877,
IMG_20231220_180014_jpg.rf.ae6e76eaa702fda792855d37ff5c7aac,5,35179,275272.5437271462,
IMG_20231220_180014_jpg.rf.ae6e76eaa702fda792855d37ff5c7aac,16,16828,94632.35785360567,
IMG_20231220_180014_jpg.rf.ae6e76eaa702fda792855d37ff5c7aac,3,40770,266007.70841799065,
IMG_20231220_180040_jpg.rf.b38cf593fd5e36a14a4cae15d395642c,0,24328,145562.2549939937,
IMG_20231220_180040_jpg.rf.b38cf593fd5e36a14a4cae15d395642c,5,35179,228325.76061006216,
IMG_20231220_180040_jpg.rf.b38cf593fd5e36a14a4cae15d395642c,16,16828,70630.34046199884,
IMG_20231220_180040_jpg.rf.b38cf593fd5e36a14a4cae15d395642c,3,40770,250731.9025515978,
IMG_20231220_180313_jpg.rf.7f6722292724bbcb712e946e4ba6584b,0,24328,62647.767664052524,
IMG_20231220_180313_jpg.rf.7f6722292724bbcb712e946e4ba6584b,5,35179,14610.352064153718,
IMG_20231220_180313_jpg.rf.7f6722292724bbcb712e946e4ba6584b,16,16828,29937.971678183505,
IMG_20231220_180313_jpg.rf.7f6722292724bbcb712e946e4ba6584b,3,40770,119153.76879325889,
IMG_20231220_180336_jpg.rf.f3ad4cc3c71892765dcab13e48988c21,0,24328,20298.55333131469,
IMG_20231220_180336_jpg.rf.f3ad4cc3c71892765dcab13e48988c21,5,35179,27754.89695688895,
IMG_20231220_180336_jpg.rf.f3ad4cc3c71892765dcab13e48988c21,16,16828,27654.863661677016,
IMG_20231220_180336_jpg.rf.f3ad4cc3c71892765dcab13e48988c21,3,40770,125132.93574220088,
IMG_20231220_180421_jpg.rf.711de556618fe04e207da9907484db99,0,24328,25137.142337777324,
IMG_20231220_180421_jpg.rf.711de556618fe04e207da9907484db99,5,35179,24973.875167178547,
IMG_20231220_180421_jpg.rf.711de556618fe04e207da9907484db99,16,16828,28308.027261327286,
IMG_20231220_180421_jpg.rf.711de556618fe04e207da9907484db99,3,40770,150067.19244707612,
IMG_20231220_180437_jpg.rf.78059f5d475b4be806fececcc1cb871e,0,24328,8915.544556033687,
IMG_20231220_180437_jpg.rf.78059f5d475b4be806fececcc1cb871e,5,35179,86537.30178047909,
IMG_20231220_180437_jpg.rf.78059f5d475b4be806fececcc1cb871e,16,16828,959.925193516124,
IMG_20231220_180437_jpg.rf.78059f5d475b4be806fececcc1cb871e,3,40770,142938.72940576842,
IMG_20231220_180532_jpg.rf.8cf2e4d071e64e1cfe8ef8a305282119,0,24328,26985.31734378632,
IMG_20231220_180532_jpg.rf.8cf2e4d071e64e1cfe8ef8a305282119,5,35179,89363.76678805106,
IMG_20231220_180532_jpg.rf.8cf2e4d071e64e1cfe8ef8a305282119,16,16828,38862.16794202492,
IMG_20231220_180532_jpg.rf.8cf2e4d071e64e1cfe8ef8a305282119,3,40770,99419.826008394,
IMG_20231220_180548_jpg.rf.49cf38f8ed372fcebce8155bcf956f40,0,24328,30805.774830833045,
IMG_20231220_180548_jpg.rf.49cf38f8ed372fcebce8155bcf956f40,5,35179,78918.86321240726,
IMG_20231220_180548_jpg.rf.49cf38f8ed372fcebce8155bcf956f40,16,16828,12390.5870778775,
IMG_20231220_180548_jpg.rf.49cf38f8ed372fcebce8155bcf956f40,3,40770,98736.54199977331,
IMG_20231220_180613_jpg.rf.836c4ec42e3652c049d3ad2a2acbb966,0,24328,30323.221833422343,
IMG_20231220_180613_jpg.rf.836c4ec42e3652c049d3ad2a2acbb966,5,35179,56351.456854356686,
IMG_20231220_180613_jpg.rf.836c4ec42e3652c049d3ad2a2acbb966,16,16828,17263.78291557106,
IMG_20231220_180613_jpg.rf.836c4ec42e3652c049d3ad2a2acbb966,3,40770,103834.66800287961,
IMG_20231220_180631_jpg.rf.f515d1e6e9d8700c68e0aea512a255cf,0,24328,18543.74210138847,
IMG_20231220_180631_jpg.rf.f515d1e6e9d8700c68e0aea512a255cf,5,35179,46089.96505476489,
IMG_20231220_180631_jpg.rf.f515d1e6e9d8700c68e0aea512a255cf,16,16828,8125.554569163392,
IMG_20231220_180631_jpg.rf.f515d1e6e9d8700c68e0aea512a255cf,3,40770,90123.5541043298,
IMG_20231220_180718_jpg.rf.2d521477dab22c90435deab33ebe7195,0,24328,60700.95148257392,
IMG_20231220_180718_jpg.rf.2d521477dab22c90435deab33ebe7195,5,35179,31673.2900678086,
IMG_20231220_180718_jpg.rf.2d521477dab22c90435deab33ebe7195,16,16828,7185.2528260463805,
IMG_20231220_180718_jpg.rf.2d521477dab22c90435deab33ebe7195,3,40770,75139.58715846547,
IMG_20231220_180731_jpg.rf.753d2582e74a010c4284c883826e11f9,0,24328,59416.40462942383,
IMG_20231220_180731_jpg.rf.753d2582e74a010c4284c883826e11f9,5,35179,48694.57363403701,
IMG_20231220_180731_jpg.rf.753d2582e74a010c4284c883826e11f9,16,16828,26137.56387933484,
IMG_20231220_180731_jpg.rf.753d2582e74a010c4284c883826e11f9,3,40770,80714.45722296674,
IMG_20231220_181239_jpg.rf.2478c588a8c26c976cc95b364f86be6c,0,24328,176092.79509613407,
IMG_20231220_181239_jpg.rf.2478c588a8c26c976cc95b364f86be6c,5,35179,171096.983566272,
IMG_20231220_181239_jpg.rf.2478c588a8c26c976cc95b364f86be6c,16,16828,33915.1185700465,
IMG_20231220_181239_jpg.rf.2478c588a8c26c976cc95b364f86be6c,3,40770,156599.95479500672,
IMG_20231220_181254_jpg.rf.964d57463a769e9a9dbd4b90aab8b8f1,0,24328,207080.81105687213,
IMG_20231220_181254_jpg.rf.964d57463a769e9a9dbd4b90aab8b8f1,5,35179,163106.8996495341,
IMG_20231220_181254_jpg.rf.964d57463a769e9a9dbd4b90aab8b8f1,16,16828,39344.57856355289,
IMG_20231220_181254_jpg.rf.964d57463a769e9a9dbd4b90aab8b8f1,3,40770,139110.28621365433,
IMG_20231220_181328_jpg.rf.ea299d7fb33e8defeb0e72a27645456a,0,24328,187763.93469117532,
IMG_20231220_181328_jpg.rf.ea299d7fb33e8defeb0e72a27645456a,5,35179,249165.89439781662,
IMG_20231220_181328_jpg.rf.ea299d7fb33e8defeb0e72a27645456a,16,16828,53952.59408127544,
IMG_20231220_181328_jpg.rf.ea299d7fb33e8defeb0e72a27645456a,3,40770,207371.87798372534,
IMG_20231220_181338_jpg.rf.3f7debd74b87dbf27d59eaaefeb88dce,0,24328,177837.27300088198,
IMG_20231220_181338_jpg.rf.3f7debd74b87dbf27d59eaaefeb88dce,5,35179,201831.29203178742,
IMG_20231220_181338_jpg.rf.3f7debd74b87dbf27d59eaaefeb88dce,16,16828,41167.964346422894,
IMG_20231220_181338_jpg.rf.3f7debd74b87dbf27d59eaaefeb88dce,3,40770,159083.05346813297,
IMG_20231220_181412_jpg.rf.2916de728399a0b485c90f915db3616e,0,24328,143039.5188751131,
IMG_20231220_181412_jpg.rf.2916de728399a0b485c90f915db3616e,5,35179,224047.59946300535,
IMG_20231220_181412_jpg.rf.2916de728399a0b485c90f915db3616e,16,16828,53647.78946369226,
IMG_20231220_181412_jpg.rf.2916de728399a0b485c90f915db3616e,3,40770,137429.01054520818,
IMG_20231220_181427_jpg.rf.7bbbfe753e4deb7124c059999ee020bf,0,24328,134455.96165658586,
IMG_20231220_181427_jpg.rf.7bbbfe753e4deb7124c059999ee020bf,5,35179,177443.58153775102,
IMG_20231220_181427_jpg.rf.7bbbfe753e4deb7124c059999ee020bf,16,16828,46651.27722659792,
IMG_20231220_181427_jpg.rf.7bbbfe753e4deb7124c059999ee020bf,3,40770,129465.40221484262,
IMG_20231220_181539_jpg.rf.01450dd0bddd8af8228db6da178d885f,0,24328,148133.03189961868,
IMG_20231220_181539_jpg.rf.01450dd0bddd8af8228db6da178d885f,5,35179,168895.2322930707,
IMG_20231220_181539_jpg.rf.01450dd0bddd8af8228db6da178d885f,16,16828,39861.50742687363,
IMG_20231220_181539_jpg.rf.01450dd0bddd8af8228db6da178d885f,3,40770,123963.80827132399,
IMG_20231220_181550_jpg.rf.95d8e1f6d022aa9251b99cf7dd4dcd21,0,24328,126216.72627287294,
IMG_20231220_181550_jpg.rf.95d8e1f6d022aa9251b99cf7dd4dcd21,5,35179,160827.56933978296,
IMG_20231220_181550_jpg.rf.95d8e1f6d022aa9251b99cf7dd4dcd21,16,16828,38012.55726328083,
IMG_20231220_181550_jpg.rf.95d8e1f6d022aa9251b99cf7dd4dcd21,3,40770,114843.60154776248,
IMG_20231220_181641_jpg.rf.865e0f0ce905b050f663050d61895263,0,24328,146751.42898916017,
IMG_20231220_181641_jpg.rf.865e0f0ce905b050f663050d61895263,5,35179,220903.5603031228,
IMG_20231220_181641_jpg.rf.865e0f0ce905b050f663050d61895263,16,16828,56039.86248912114,
IMG_20231220_181641_jpg.rf.865e0f0ce905b050f663050d61895263,3,40770,157973.2682651814,
IMG_20231220_181654_jpg.rf.e912b8ad35f132190c89f1c1ca365255,0,24328,140406.02064727913,
IMG_20231220_181654_jpg.rf.e912b8ad35f132190c89f1c1ca365255,5,35179,193308.87418121652,
IMG_20231220_181654_jpg.rf.e912b8ad35f132190c89f1c1ca365255,16,16828,86776.72106489183,
IMG_20231220_181654_jpg.rf.e912b8ad35f132190c89f1c1ca365255,3,40770,174844.81036967118,
IMG_20231220_181747_jpg.rf.dd42e925c8fd7883cdab88eb573d6ca2,0,24328,145281.3885081616,
IMG_20231220_181747_jpg.rf.dd42e925c8fd7883cdab88eb573d6ca2,5,35179,194675.06252943724,
IMG_20231220_181747_jpg.rf.dd42e925c8fd7883cdab88eb573d6ca2,16,16828,97442.30725878,
IMG_20231220_181747_jpg.rf.dd42e925c8fd7883cdab88eb573d6ca2,3,40770,193045.08014567898,
IMG_20231220_181809_jpg.rf.3a6ae6a434729a7f48f678e9ce300094,0,24328,125881.69367343016,
IMG_20231220_181809_jpg.rf.3a6ae6a434729a7f48f678e9ce300094,5,35179,183318.35216165226,
IMG_20231220_181809_jpg.rf.3a6ae6a434729a7f48f678e9ce300094,16,16828,79990.70049674631,
IMG_20231220_181809_jpg.rf.3a6ae6a434729a7f48f678e9ce300094,3,40770,162384.8197948215,
IMG_20231220_182150_jpg.rf.f8629a6a926800e1b0f8f21d7338fea5,0,24328,104712.90572577961,
IMG_20231220_182150_jpg.rf.f8629a6a926800e1b0f8f21d7338fea5,5,35179,177778.8545942402,
IMG_20231220_182150_jpg.rf.f8629a6a926800e1b0f8f21d7338fea5,16,16828,85560.44502946902,
IMG_20231220_182150_jpg.rf.f8629a6a926800e1b0f8f21d7338fea5,3,40770,178559.54269010492,
IMG_20231220_182208_jpg.rf.492dcd357eade6ec51d68e3b3caf49a1,0,24328,121979.92373779733,
IMG_20231220_182208_jpg.rf.492dcd357eade6ec51d68e3b3caf49a1,5,35179,193137.2764395233,
IMG_20231220_182208_jpg.rf.492dcd357eade6ec51d68e3b3caf49a1,16,16828,104783.30901783945,
IMG_20231220_182208_jpg.rf.492dcd357eade6ec51d68e3b3caf49a1,3,40770,202261.798734286,
IMG_20231220_182517_jpg.rf.adbf78f90106cdd89423f7a2c3e74c60,0,24328,139470.89584945393,
IMG_20231220_182517_jpg.rf.adbf78f90106cdd89423f7a2c3e74c60,5,35179,185971.6564567294,
IMG_20231220_182517_jpg.rf.adbf78f90106cdd89423f7a2c3e74c60,16,16828,124666.38579400997,
IMG_20231220_182517_jpg.rf.adbf78f90106cdd89423f7a2c3e74c60,3,40770,153372.41376185243,
IMG_20231220_182534_jpg.rf.5fcc32c565c8e693e9785bd3d8835173,0,24328,142205.5379043852,
IMG_20231220_182534_jpg.rf.5fcc32c565c8e693e9785bd3d8835173,5,35179,200896.2178564983,
IMG_20231220_182534_jpg.rf.5fcc32c565c8e693e9785bd3d8835173,16,16828,110328.47630929302,
IMG_20231220_182534_jpg.rf.5fcc32c565c8e693e9785bd3d8835173,3,40770,160981.38591567642,
IMG_20231220_182606_jpg.rf.4b5a5e7ff10603b9893c4548e4909b72,0,24328,111413.08945617646,
IMG_20231220_182606_jpg.rf.4b5a5e7ff10603b9893c4548e4909b72,5,35179,187511.26495794242,
IMG_20231220_182606_jpg.rf.4b5a5e7ff10603b9893c4548e4909b72,16,16828,98616.40839382722,
IMG_20231220_182606_jpg.rf.4b5a5e7ff10603b9893c4548e4909b72,3,40770,165457.29134431423,
IMG_20231220_182626_jpg.rf.67ce7beae69f7653d60093281952ca67,0,24328,127403.68553208568,
IMG_20231220_182626_jpg.rf.67ce7beae69f7653d60093281952ca67,5,35179,201336.25425141482,
IMG_20231220_182626_jpg.rf.67ce7beae69f7653d60093281952ca67,16,16828,127760.87814669956,
IMG_20231220_182626_jpg.rf.67ce7beae69f7653d60093281952ca67,3,40770,180902.10054742591,
IMG_20231220_182648_jpg.rf.0d16650c337032b846673d40d9f9d0bb,0,24328,114173.92867353157,
IMG_20231220_182648_jpg.rf.0d16650c337032b846673d40d9f9d0bb,5,35179,111538.07649776965,
IMG_20231220_182648_jpg.rf.0d16650c337032b846673d40d9f9d0bb,16,16828,109466.41248667208,
IMG_20231220_182648_jpg.rf.0d16650c337032b846673d40d9f9d0bb,3,40770,137663.00056262585,
IMG_20231220_182710_jpg.rf.67d873c19271bbdd01fd5a372103e309,0,24328,91435.2979149914,
IMG_20231220_182710_jpg.rf.67d873c19271bbdd01fd5a372103e309,5,35179,123229.22465019843,
IMG_20231220_182710_jpg.rf.67d873c19271bbdd01fd5a372103e309,16,16828,110133.85796931526,
IMG_20231220_182710_jpg.rf.67d873c19271bbdd01fd5a372103e309,3,40770,133583.81129365004,
IMG_20231220_182741_jpg.rf.d2d601eefe0f296d88b15a4c2c2e23f1,0,24328,84713.35914971215,
IMG_20231220_182741_jpg.rf.d2d601eefe0f296d88b15a4c2c2e23f1,5,35179,180658.60614885835,
IMG_20231220_182741_jpg.rf.d2d601eefe0f296d88b15a4c2c2e23f1,16,16828,94283.06235462103,
IMG_20231220_182741_jpg.rf.d2d601eefe0f296d88b15a4c2c2e23f1,3,40770,152982.29118751545,
IMG_20231220_182757_jpg.rf.4b300da2b8a05ffdab9d4cb93db014aa,0,24328,88698.75751495696,
IMG_20231220_182757_jpg.rf.4b300da2b8a05ffdab9d4cb93db014aa,5,35179,166757.64508435677,
IMG_20231220_182757_jpg.rf.4b300da2b8a05ffdab9d4cb93db014aa,16,16828,86529.61981062822,
IMG_20231220_182757_jpg.rf.4b300da2b8a05ffdab9d4cb93db014aa,3,40770,126102.18012934721,
IMG_20231220_182908_jpg.rf.e4ab8d58f83e769ddf50e1e49f7a8d84,0,24328,98377.4700235073,
IMG_20231220_182908_jpg.rf.e4ab8d58f83e769ddf50e1e49f7a8d84,5,35179,168598.76141049046,
IMG_20231220_182908_jpg.rf.e4ab8d58f83e769ddf50e1e49f7a8d84,16,16828,99151.53289496193,
IMG_20231220_182908_jpg.rf.e4ab8d58f83e769ddf50e1e49f7a8d84,3,40770,140040.76639379378,
IMG_20231220_182921_jpg.rf.b40628289626e1b6d86e40c8fd6b944f,0,24328,88318.58226896061,
IMG_20231220_182921_jpg.rf.b40628289626e1b6d86e40c8fd6b944f,5,35179,173829.6133753939,
IMG_20231220_182921_jpg.rf.b40628289626e1b6d86e40c8fd6b944f,16,16828,98014.81650281328,
IMG_20231220_182921_jpg.rf.b40628289626e1b6d86e40c8fd6b944f,3,40770,140050.95417918082,
IMG_7327_jpg.rf.cd4ad0025fa7e6d818e87bd09d984514,11,40628,330121.25018409657,
IMG_7327_jpg.rf.cd4ad0025fa7e6d818e87bd09d984514,21,9691,116124.40010575694,
IMG_7327_jpg.rf.cd4ad0025fa7e6d818e87bd09d984514,22,39583,376197.49086614925,
IMG_7327_jpg.rf.cd4ad0025fa7e6d818e87bd09d984514,18,15829,124398.42015316819,
IMG_7328_jpg.rf.1608c842e4e86030276932c067b26c2f,11,43759,312523.69747403625,
IMG_7328_jpg.rf.1608c842e4e86030276932c067b26c2f,21,10013,139406.1479390652,
IMG_7328_jpg.rf.1608c842e4e86030276932c067b26c2f,22,45915,374001.02150171896,
IMG_7328_jpg.rf.1608c842e4e86030276932c067b26c2f,18,18176,136913.79899928864,
IMG_7329_jpg.rf.2cefcdef1fcec54519f452f1db50beee,22,43244,355441.620156104,
IMG_7329_jpg.rf.2cefcdef1fcec54519f452f1db50beee,11,40738,279329.91301243426,
IMG_7329_jpg.rf.2cefcdef1fcec54519f452f1db50beee,21,9311,96152.71523026175,
IMG_7329_jpg.rf.2cefcdef1fcec54519f452f1db50beee,18,16782,141916.81500463292,
IMG_7331_jpg.rf.63283207c9dc150b84cab2c65894945b,11,48380,270451.64239019435,
IMG_7331_jpg.rf.63283207c9dc150b84cab2c65894945b,22,47931,340217.94371902704,
IMG_7331_jpg.rf.63283207c9dc150b84cab2c65894945b,21,10760,90699.01958225088,
IMG_7331_jpg.rf.63283207c9dc150b84cab2c65894945b,18,20248,134790.5130396725,
IMG_7334_jpg.rf.3f801cbc5061d807af0e9bd7f26af708,11,37230,164609.4819446881,
IMG_7334_jpg.rf.3f801cbc5061d807af0e9bd7f26af708,22,26892,170773.3962044841,
IMG_7334_jpg.rf.3f801cbc5061d807af0e9bd7f26af708,21,9465,68707.31244892681,
IMG_7334_jpg.rf.3f801cbc5061d807af0e9bd7f26af708,18,18333,99062.22627248138,
IMG_7335_jpg.rf.8a4cddb6898f653b23e0c47dc3d86b16,11,38709,270361.2101408887,
IMG_7335_jpg.rf.8a4cddb6898f653b23e0c47dc3d86b16,22,27023,201989.73672198222,
IMG_7335_jpg.rf.8a4cddb6898f653b23e0c47dc3d86b16,21,10226,106470.75666028702,
IMG_7335_jpg.rf.8a4cddb6898f653b23e0c47dc3d86b16,18,20189,173272.77594580178,
IMG_7344_jpg.rf.d34929c70bdb808b77139041370eb9a0,11,33083,212556.9853136499,
IMG_7344_jpg.rf.d34929c70bdb808b77139041370eb9a0,21,10415,112257.81287417116,
IMG_7344_jpg.rf.d34929c70bdb808b77139041370eb9a0,22,22126,142573.69498030673,
IMG_7344_jpg.rf.d34929c70bdb808b77139041370eb9a0,18,9209,63839.36377598524,
IMG_7347_jpg.rf.9aea7dc35001808fb0453375adc974c1,11,40663,234678.14762773417,
IMG_7347_jpg.rf.9aea7dc35001808fb0453375adc974c1,21,14401,155199.45210504901,
IMG_7347_jpg.rf.9aea7dc35001808fb0453375adc974c1,22,31847,165831.89822883386,
IMG_7347_jpg.rf.9aea7dc35001808fb0453375adc974c1,18,12439,81699.08976168756,
IMG_7378_jpg.rf.e74e721ebc73c19bd6b992a3f241d351,1,25466,183382.91353840346,
IMG_7378_jpg.rf.e74e721ebc73c19bd6b992a3f241d351,2,26969,214775.51072577244,
IMG_7378_jpg.rf.e74e721ebc73c19bd6b992a3f241d351,3,36864,267574.31601549865,
IMG_7378_jpg.rf.e74e721ebc73c19bd6b992a3f241d351,5,19963,122625.48321356006,
IMG_7379_jpg.rf.fadbd31359f0cf3a2567aa94fade6bb1,1,24412,190706.59544035987,
IMG_7379_jpg.rf.fadbd31359f0cf3a2567aa94fade6bb1,2,25862,218644.07082956066,
IMG_7379_jpg.rf.fadbd31359f0cf3a2567aa94fade6bb1,3,34703,262597.37132379034,
IMG_7379_jpg.rf.fadbd31359f0cf3a2567aa94fade6bb1,5,18839,132863.97708006037,
IMG_7382_jpg.rf.b10b9f07617d1c597e925ba20c47a0f3,1,30400,226868.48538019918,
IMG_7382_jpg.rf.b10b9f07617d1c597e925ba20c47a0f3,2,31356,266861.03872512444,
IMG_7382_jpg.rf.b10b9f07617d1c597e925ba20c47a0f3,3,45980,343031.4024393019,
IMG_7382_jpg.rf.b10b9f07617d1c597e925ba20c47a0f3,5,23839,159172.69648424385,
IMG_7383_jpg.rf.fcf70544311c9ee63ad8e641938558a6,1,26976,240216.24704682705,
IMG_7383_jpg.rf.fcf70544311c9ee63ad8e641938558a6,3,42649,302136.6499311725,
IMG_7383_jpg.rf.fcf70544311c9ee63ad8e641938558a6,5,23167,166260.90281740288,
IMG_7384_jpg.rf.df34f451ffec43a241e1dc3bd461c7df,1,22128,229544.4369486473,
IMG_7384_jpg.rf.df34f451ffec43a241e1dc3bd461c7df,3,33744,277868.59511679993,
IMG_7384_jpg.rf.df34f451ffec43a241e1dc3bd461c7df,5,17337,132404.13570795493,
IMG_7400_jpg.rf.67e313ed7f7dfea102a42b711d5059c3,1,29332,204144.52302259553,
IMG_7400_jpg.rf.67e313ed7f7dfea102a42b711d5059c3,5,12036,49939.9878131059,
IMG_7400_jpg.rf.67e313ed7f7dfea102a42b711d5059c3,3,48309,292352.88908508647,
IMG_7402_jpg.rf.c76d21d8e67b312404b63cc5a33a8bee,1,28387,205802.40377923913,
IMG_7402_jpg.rf.c76d21d8e67b312404b63cc5a33a8bee,5,14162,77837.34326178026,
IMG_7402_jpg.rf.c76d21d8e67b312404b63cc5a33a8bee,3,46738,272164.9568642877,
IMG_7405_jpg.rf.e18398ae0ad25b9127d51eb070fa7e93,5,10807,57869.761273917175,
IMG_7405_jpg.rf.e18398ae0ad25b9127d51eb070fa7e93,1,27899,145907.44617086166,
IMG_7405_jpg.rf.e18398ae0ad25b9127d51eb070fa7e93,3,40250,240742.61764612218,
IMG_7408_jpg.rf.97df50f7c171712c572d274b510ed020,3,27700,165021.0697369451,
IMG_7408_jpg.rf.97df50f7c171712c572d274b510ed020,5,21270,129050.83406526197,
IMG_7409_jpg.rf.36ec10b72543a03b886e87275b01a02e,5,23659,217746.95254774467,
IMG_7409_jpg.rf.36ec10b72543a03b886e87275b01a02e,3,35836,314960.2583720255,
IMG_7413_jpg.rf.26c00dd1e3179514b69824a58ac260ca,5,25043,248487.06697060616,
IMG_7413_jpg.rf.26c00dd1e3179514b69824a58ac260ca,1,19060,171173.13931055082,
IMG_7413_jpg.rf.26c00dd1e3179514b69824a58ac260ca,3,35996,360212.2956126082,
IMG_7415_jpg.rf.ee9b52a3e6ccc075ebada34d00ab0bb9,5,27227,145900.2636717174,
IMG_7415_jpg.rf.ee9b52a3e6ccc075ebada34d00ab0bb9,1,22194,118043.61063768974,
IMG_7415_jpg.rf.ee9b52a3e6ccc075ebada34d00ab0bb9,3,45548,282702.6598182066,
IMG_7417_jpg.rf.fdc9dfe3047794f2b15506d70949900a,5,21238,129943.32761473405,
IMG_7417_jpg.rf.fdc9dfe3047794f2b15506d70949900a,1,11066,75086.88929688717,
IMG_7417_jpg.rf.fdc9dfe3047794f2b15506d70949900a,3,26942,208288.14295271947,
IMG_7419_jpg.rf.990fdcb20e964367b96219f006b6a15d,1,14512,80775.82911522011,
IMG_7419_jpg.rf.990fdcb20e964367b96219f006b6a15d,5,27520,155290.58714679937,
IMG_7419_jpg.rf.990fdcb20e964367b96219f006b6a15d,3,38438,264182.6188898335,
IMG_7422_jpg.rf.67fff908ad35811adc180f246bb1d1c2,5,20721,99236.12040955656,
IMG_7422_jpg.rf.67fff908ad35811adc180f246bb1d1c2,2,14567,68238.95764914082,
IMG_7422_jpg.rf.67fff908ad35811adc180f246bb1d1c2,3,26585,159989.4564363344,
IMG_7428_jpg.rf.6a445efd4b66723101e9938a2669a960,5,26022,178896.14196850025,
IMG_7428_jpg.rf.6a445efd4b66723101e9938a2669a960,2,15735,114742.84020103472,
IMG_7428_jpg.rf.6a445efd4b66723101e9938a2669a960,3,33822,274307.6227108688,
IMG_7433_jpg.rf.8cbb5b398b7e9a8f03954a80bcf88c5f,5,14419,93027.58365490552,
IMG_7433_jpg.rf.8cbb5b398b7e9a8f03954a80bcf88c5f,2,14934,82276.73648369095,
IMG_7433_jpg.rf.8cbb5b398b7e9a8f03954a80bcf88c5f,3,36527,248135.71886049834,
IMG_7443_jpg.rf.760c28b630d2ada2fbd5984887203a80,20,37621,183222.24102217107,
IMG_7443_jpg.rf.760c28b630d2ada2fbd5984887203a80,2,27174,163248.42198247873,
IMG_7450_jpg.rf.96c5fb87450289306bbc49cc78262879,20,39144,300372.06099055003,
IMG_7450_jpg.rf.96c5fb87450289306bbc49cc78262879,2,25812,181571.1097542995,
IMG_7453_jpg.rf.ed82c3b8923abd44795488b3cf11d565,20,42645,278983.7721415214,
IMG_7453_jpg.rf.ed82c3b8923abd44795488b3cf11d565,2,22638,187875.77759476178,
IMG_7455_jpg.rf.411a09e1f1ce3a49559444f417ccdd40,20,40583,166373.97738353754,
IMG_7455_jpg.rf.411a09e1f1ce3a49559444f417ccdd40,2,31052,176393.0856766026,
IMG_7458_jpg.rf.8f2d33c6514e46afb8356b9bbb9f5bad,2,35678,223884.37706695142,
IMG_7458_jpg.rf.8f2d33c6514e46afb8356b9bbb9f5bad,20,40861,264593.9140235413,
IMG_7459_jpg.rf.ee073307299189ff2538b002a33a4a3b,20,34040,269116.6925189973,
IMG_7459_jpg.rf.ee073307299189ff2538b002a33a4a3b,2,28217,184440.33311906876,
IMG_7464_jpg.rf.b6bd9f1682907bff1ef8f50baf3473b2,20,47635,233053.17287514065,
IMG_7468_jpg.rf.5b9bf204a9931e76f9c0e1aea95284d7,2,16452,139141.18725637626,
IMG_7468_jpg.rf.5b9bf204a9931e76f9c0e1aea95284d7,20,49976,326954.9820184033,
IMG_7471_jpg.rf.71bdb736d5c858b032ad9830fecf07b3,2,15625,89750.53521677521,
IMG_7471_jpg.rf.71bdb736d5c858b032ad9830fecf07b3,20,50411,329508.3823348259,
IMG_7472_jpg.rf.5840e9f8cc1cc193b91101fa9e2fc1d6,20,64004,251445.13819221294,
IMG_7472_jpg.rf.5840e9f8cc1cc193b91101fa9e2fc1d6,2,21655,121727.41184602937,
IMG_7473_jpg.rf.9f6d6c288f6b71cc6bacb954afe3e8be,20,30896,140670.6881866036,
IMG_7473_jpg.rf.9f6d6c288f6b71cc6bacb954afe3e8be,2,12047,75146.8374718064,
IMG_7478_jpg.rf.d7ece5f834173777be1c10facb97707e,2,18381,98225.42748908652,
IMG_7478_jpg.rf.d7ece5f834173777be1c10facb97707e,20,52072,271898.0316743196,
IMG_7479_jpg.rf.fe0bf767e266f01c11a0872010c4f29c,20,56144,260023.19968565955,
IMG_7479_jpg.rf.fe0bf767e266f01c11a0872010c4f29c,2,19995,125068.15794421936,
IMG_7484_jpg.rf.caaf751cc72b92f17a80f05e4e113e77,20,34509,120600.07904073519,
IMG_7488_jpg.rf.b61c29a85796177f34b8cdcffff93936,20,36171,51432.02629011315,
IMG_7490_jpg.rf.6de38b3053cf0674841647796aabe8da,20,34892,128448.49952199339,
IMG_7495_jpg.rf.abcf2d05111194b4fa89cb7edba977d6,20,26207,93334.2722562924,
IMG_7496_jpg.rf.536ae2df856a598f206647774bc52df2,20,29390,118997.90207282832,
IMG_7500_jpg.rf.32aa20d68a7b0d0ae0a86ff2f9f07f88,20,21325,53548.75435859486,
IMG_7501_jpg.rf.ef6dd4d9f964c87d4b6878086205be4f,20,14508,48298.16505778163,
IMG_7508_jpg.rf.46de8255a0f624eab46dee2fb9d4560c,20,20882,43854.14283112044,
IMG_7509_jpg.rf.6c5bb021b61d019a294177cf88318033,20,17751,61685.50168531572,
